Date,TradingPeriod,Island,PointOfConnection,Trader,Type,ClearedEnergy (MW),ClearedFIR (MW),ClearedSIR (MW)
2019-06-23,2,SI,CYD2201 CYD0,CTCT,ENOF,220.000,.000,.000
2019-06-23,2,NI,OKI2201 OKI0,CTCT,ENOF,28.000,.000,.000
2019-06-23,2,NI,PPI2201 PPI0,CTCT,ENOF,41.000,.000,.000
2019-06-23,2,SI,ROX1101 ROX0,CTCT,ENOF,40.001,.000,.000
2019-06-23,2,SI,ROX2201 ROX0,CTCT,ENOF,160.000,.000,.000
2019-06-23,2,NI,SFD2201 SPL0,CTCT,ENOF,250.000,.000,.000
2019-06-23,2,NI,THI2201 THI1,CTCT,ENOF,82.000,.000,.000
2019-06-23,2,NI,THI2201 THI2,CTCT,ENOF,84.000,.000,.000
2019-06-23,2,NI,WRK0331 TAA0,CTCT,ENOF,26.000,.000,.000
2019-06-23,2,NI,WRK2201 WRK0,CTCT,ENOF,117.000,.000,.000
2019-06-23,2,SI,ROX1101 ROX0,CTCT,PLRO,.000,.000,1.000
2019-06-23,2,SI,ROX2201 ROX0,CTCT,PLRO,.000,.000,17.600
2019-06-23,2,NI,WGN0331,ERGY,ILRO,.000,33.180,55.000
2019-06-23,2,NI,HLY2201 HLY5,GENE,ENOF,220.000,.000,.000
2019-06-23,2,NI,RPO2201 RPO0,GENE,ENOF,65.000,.000,.000
2019-06-23,2,SI,TKA0111 TKA1,GENE,ENOF,24.000,.000,.000
2019-06-23,2,SI,TKB2201 TKB1,GENE,ENOF,138.000,.000,.000
2019-06-23,2,NI,TUI1101 KTW0,GENE,ENOF,31.000,.000,.000
2019-06-23,2,NI,TUI1101 PRI0,GENE,ENOF,40.000,.000,.000
2019-06-23,2,NI,TUI1101 TUI0,GENE,ENOF,54.000,.000,.000
2019-06-23,2,NI,RPO2201 RPO0,GENE,PLRO,.000,.001,.001
2019-06-23,2,SI,TKA0111 TKA1,GENE,PLRO,.000,.200,.500
2019-06-23,2,SI,TKB2201 TKB1,GENE,PLRO,.000,2.000,7.000
2019-06-23,2,NI,TUI1101 KTW0,GENE,PLRO,.000,2.000,3.000
2019-06-23,2,NI,TUI1101 PRI0,GENE,PLRO,.000,.001,.001
2019-06-23,2,NI,TUI1101 TUI0,GENE,PLRO,.000,.001,5.700
2019-06-23,2,SI,AVI2201 AVI0,MERI,ENOF,102.017,.000,.000
2019-06-23,2,SI,BEN2202 BEN0,MERI,ENOF,176.000,.000,.000
2019-06-23,2,SI,MAN2201 MAN0,MERI,ENOF,788.000,.000,.000
2019-06-23,2,SI,OHA2201 OHA0,MERI,ENOF,78.934,.000,.000
2019-06-23,2,SI,OHB2201 OHB0,MERI,ENOF,85.581,.000,.000
2019-06-23,2,SI,OHC2201 OHC0,MERI,ENOF,95.235,.000,.000
2019-06-23,2,SI,WTK0111 WTK0,MERI,ENOF,50.000,.000,.000
2019-06-23,2,SI,AVI2201 AVI0,MERI,PLRO,.000,6.556,9.179
2019-06-23,2,SI,BEN2202 BEN0,MERI,PLRO,.000,.001,.001
2019-06-23,2,SI,OHA2201 OHA0,MERI,PLRO,.000,5.822,8.149
2019-06-23,2,SI,OHB2201 OHB0,MERI,PLRO,.000,6.311,8.836
2019-06-23,2,SI,OHC2201 OHC0,MERI,PLRO,.000,6.311,8.836
2019-06-23,2,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,5.000
2019-06-23,2,SI,BEN2202 BEN0,MERI,TWRO,.000,.001,.002
2019-06-23,2,NI,ARA2201 ARA0,MRPL,ENOF,22.000,.000,.000
2019-06-23,2,NI,ARI1101 ARI0,MRPL,ENOF,21.000,.000,.000
2019-06-23,2,NI,ARI1102 ARI0,MRPL,ENOF,42.000,.000,.000
2019-06-23,2,NI,ATI2201 ATI0,MRPL,ENOF,19.000,.000,.000
2019-06-23,2,NI,KAW1101 KAG0,MRPL,ENOF,107.000,.000,.000
2019-06-23,2,NI,KPO1101 KPO0,MRPL,ENOF,40.000,.000,.000
2019-06-23,2,NI,MTI2201 MTI0,MRPL,ENOF,61.000,.000,.000
2019-06-23,2,NI,NAP2202 NTM0,MRPL,ENOF,85.000,.000,.000
2019-06-23,2,NI,SWN2201 SWN1,MRPL,ENOF,.577,.000,.000
2019-06-23,2,NI,WKM2201 WKM0,MRPL,ENOF,23.000,.000,.000
2019-06-23,2,NI,WPA2201 WPA0,MRPL,ENOF,22.000,.000,.000
2019-06-23,2,NI,WRK0331 RKA0,MRPL,ENOF,34.000,.000,.000
2019-06-23,2,NI,ARI1101 ARI0,MRPL,PLRO,.000,.000,1.995
2019-06-23,2,NI,KPO1101 KPO0,MRPL,PLRO,.000,.000,12.000
2019-06-23,2,NI,MTI2201 MTI0,MRPL,PLRO,.000,.000,27.000
2019-06-23,2,NI,WPA2201 WPA0,MRPL,PLRO,.000,.000,4.000
2019-06-23,2,NI,MPE1101,NTHP,ILRO,.000,.000,3.500
2019-06-23,2,NI,MAT1101 ANI0,PUNZ,ENOF,13.000,.000,.000
2019-06-23,2,NI,KAW0112 ONU0,SKOG,ENOF,48.000,.000,.000
2019-06-23,2,NI,KAW0113,SKOG,ILRO,.000,58.000,58.000
2019-06-23,2,NI,HWA1102 WAA0,TODD,ENOF,5.000,.000,.000
2019-06-23,2,NI,KPA1101 KPI1,TODD,ENOF,17.000,.000,.000
2019-06-23,2,SI,BWK1101 WPI0,TRUS,ENOF,17.433,.000,.000
2019-06-23,2,SI,COL0661 COL0,TRUS,ENOF,36.000,.000,.000
2019-06-23,2,NI,HWA1101 PTA1,TRUS,ENOF,3.000,.000,.000
2019-06-23,2,SI,HWB0331 WPI0,TRUS,ENOF,2.000,.000,.000
2019-06-23,2,NI,MAT1101 MAT0,TRUS,ENOF,19.000,.000,.000
2019-06-23,2,SI,NSY0331 PAE0,TRUS,ENOF,11.000,.000,.000
2019-06-23,2,NI,ROT1101 WHE0,TRUS,ENOF,6.500,.000,.000
2019-06-23,2,SI,STK0661 COB0,TRUS,ENOF,29.000,.000,.000
2019-06-23,2,NI,HWA1101 PTA1,TRUS,PLRO,.000,7.500,7.380
2019-06-23,2,NI,MAT1101 MAT0,TRUS,PLRO,.000,5.880,5.670
2019-06-23,2,NI,ROT1101 WHE0,TRUS,PLRO,.000,.500,.500
2019-06-23,2,NI,WKM2201 MOK0,TUAR,ENOF,104.000,.000,.000
2019-06-23,2,NI,PEN0331,VCTR,ILRO,.000,.000,9.106
2019-06-23,2,NI,CPK0331,VWEN,ILRO,.000,.000,2.440
2019-06-23,2,NI,HAM0331,WNET,ILRO,.000,2.691,2.186
2019-06-23,2,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-23,3,NI,GLN0332 GLN0,ALNT,ENOF,43.000,.000,.000
2019-06-23,3,SI,CYD2201 CYD0,CTCT,ENOF,110.000,.000,.000
2019-06-23,3,NI,OKI2201 OKI0,CTCT,ENOF,28.000,.000,.000
2019-06-23,3,NI,PPI2201 PPI0,CTCT,ENOF,41.000,.000,.000
2019-06-23,3,SI,ROX1101 ROX0,CTCT,ENOF,40.001,.000,.000
2019-06-23,3,SI,ROX2201 ROX0,CTCT,ENOF,160.000,.000,.000
2019-06-23,3,NI,SFD2201 SPL0,CTCT,ENOF,280.000,.000,.000
2019-06-23,3,NI,THI2201 THI1,CTCT,ENOF,82.000,.000,.000
2019-06-23,3,NI,THI2201 THI2,CTCT,ENOF,84.000,.000,.000
2019-06-23,3,NI,WRK0331 TAA0,CTCT,ENOF,26.000,.000,.000
2019-06-23,3,NI,WRK2201 WRK0,CTCT,ENOF,117.000,.000,.000
2019-06-23,3,SI,CYD2201 CYD0,CTCT,PLRO,.000,.000,1.000
2019-06-23,3,SI,ROX1101 ROX0,CTCT,PLRO,.000,1.000,1.000
2019-06-23,3,SI,ROX2201 ROX0,CTCT,PLRO,.000,17.600,17.600
2019-06-23,3,NI,WGN0331,ERGY,ILRO,.000,50.000,55.000
2019-06-23,3,NI,HLY2201 HLY5,GENE,ENOF,200.000,.000,.000
2019-06-23,3,NI,RPO2201 RPO0,GENE,ENOF,65.000,.000,.000
2019-06-23,3,SI,TKA0111 TKA1,GENE,ENOF,24.000,.000,.000
2019-06-23,3,SI,TKB2201 TKB1,GENE,ENOF,138.000,.000,.000
2019-06-23,3,NI,TUI1101 KTW0,GENE,ENOF,31.000,.000,.000
2019-06-23,3,NI,TUI1101 PRI0,GENE,ENOF,40.000,.000,.000
2019-06-23,3,NI,TUI1101 TUI0,GENE,ENOF,54.000,.000,.000
2019-06-23,3,NI,RPO2201 RPO0,GENE,PLRO,.000,.001,.001
2019-06-23,3,SI,TKA0111 TKA1,GENE,PLRO,.000,.200,.501
2019-06-23,3,SI,TKB2201 TKB1,GENE,PLRO,.000,2.000,7.001
2019-06-23,3,NI,TUI1101 KTW0,GENE,PLRO,.000,2.000,3.000
2019-06-23,3,NI,TUI1101 PRI0,GENE,PLRO,.000,.001,.001
2019-06-23,3,NI,TUI1101 TUI0,GENE,PLRO,.000,.001,5.700
2019-06-23,3,SI,AVI2201 AVI0,MERI,ENOF,92.314,.000,.000
2019-06-23,3,SI,BEN2202 BEN0,MERI,ENOF,176.000,.000,.000
2019-06-23,3,SI,MAN2201 MAN0,MERI,ENOF,788.000,.000,.000
2019-06-23,3,SI,OHA2201 OHA0,MERI,ENOF,70.317,.000,.000
2019-06-23,3,SI,OHB2201 OHB0,MERI,ENOF,88.429,.000,.000
2019-06-23,3,SI,OHC2201 OHC0,MERI,ENOF,76.241,.000,.000
2019-06-23,3,SI,WTK0111 WTK0,MERI,ENOF,50.000,.000,.000
2019-06-23,3,SI,AVI2201 AVI0,MERI,PLRO,.000,6.556,9.179
2019-06-23,3,SI,BEN2202 BEN0,MERI,PLRO,.000,.001,.001
2019-06-23,3,SI,OHA2201 OHA0,MERI,PLRO,.000,5.822,8.149
2019-06-23,3,SI,OHB2201 OHB0,MERI,PLRO,.000,6.311,8.836
2019-06-23,3,SI,OHC2201 OHC0,MERI,PLRO,.000,6.311,8.836
2019-06-23,3,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,5.000
2019-06-23,3,SI,AVI2201 AVI0,MERI,TWRO,.000,.000,6.448
2019-06-23,3,SI,BEN2202 BEN0,MERI,TWRO,.000,.002,.002
2019-06-23,3,SI,OHB2201 OHB0,MERI,TWRO,.000,.000,10.098
2019-06-23,3,NI,ARA2201 ARA0,MRPL,ENOF,22.000,.000,.000
2019-06-23,3,NI,ARI1101 ARI0,MRPL,ENOF,21.000,.000,.000
2019-06-23,3,NI,ARI1102 ARI0,MRPL,ENOF,42.000,.000,.000
2019-06-23,3,NI,KAW1101 KAG0,MRPL,ENOF,107.000,.000,.000
2019-06-23,3,NI,KPO1101 KPO0,MRPL,ENOF,40.000,.000,.000
2019-06-23,3,NI,MTI2201 MTI0,MRPL,ENOF,61.000,.000,.000
2019-06-23,3,NI,NAP2202 NTM0,MRPL,ENOF,85.000,.000,.000
2019-06-23,3,NI,SWN2201 SWN1,MRPL,ENOF,.960,.000,.000
2019-06-23,3,NI,WKM2201 WKM0,MRPL,ENOF,23.000,.000,.000
2019-06-23,3,NI,WPA2201 WPA0,MRPL,ENOF,22.000,.000,.000
2019-06-23,3,NI,WRK0331 RKA0,MRPL,ENOF,34.000,.000,.000
2019-06-23,3,NI,ARI1101 ARI0,MRPL,PLRO,.000,.518,1.995
2019-06-23,3,NI,KPO1101 KPO0,MRPL,PLRO,.000,7.000,12.000
2019-06-23,3,NI,MTI2201 MTI0,MRPL,PLRO,.000,15.000,25.986
2019-06-23,3,NI,WKM2201 WKM0,MRPL,PLRO,.000,.989,.989
2019-06-23,3,NI,WPA2201 WPA0,MRPL,PLRO,.000,2.000,4.000
2019-06-23,3,NI,MPE1101,NTHP,ILRO,.000,.000,3.500
2019-06-23,3,NI,MAT1101 ANI0,PUNZ,ENOF,13.000,.000,.000
2019-06-23,3,NI,KAW0112 ONU0,SKOG,ENOF,48.000,.000,.000
2019-06-23,3,NI,KAW0113,SKOG,ILRO,.000,58.000,58.000
2019-06-23,3,NI,HWA1102 WAA0,TODD,ENOF,5.000,.000,.000
2019-06-23,3,NI,KPA1101 KPI1,TODD,ENOF,17.000,.000,.000
2019-06-23,3,SI,BWK1101 WPI0,TRUS,ENOF,17.044,.000,.000
2019-06-23,3,SI,COL0661 COL0,TRUS,ENOF,36.000,.000,.000
2019-06-23,3,NI,HWA1101 PTA1,TRUS,ENOF,3.000,.000,.000
2019-06-23,3,SI,HWB0331 WPI0,TRUS,ENOF,2.000,.000,.000
2019-06-23,3,NI,MAT1101 MAT0,TRUS,ENOF,19.000,.000,.000
2019-06-23,3,SI,NSY0331 PAE0,TRUS,ENOF,11.000,.000,.000
2019-06-23,3,NI,ROT1101 WHE0,TRUS,ENOF,6.500,.000,.000
2019-06-23,3,SI,STK0661 COB0,TRUS,ENOF,29.000,.000,.000
2019-06-23,3,NI,HWA1101 PTA1,TRUS,PLRO,.000,7.500,7.380
2019-06-23,3,NI,MAT1101 MAT0,TRUS,PLRO,.000,19.750,18.900
2019-06-23,3,NI,ROT1101 WHE0,TRUS,PLRO,.000,.500,.500
2019-06-23,3,NI,WKM2201 MOK0,TUAR,ENOF,104.000,.000,.000
2019-06-23,3,NI,PEN0331,VCTR,ILRO,.000,.000,9.555
2019-06-23,3,NI,CPK0331,VWEN,ILRO,.000,.000,2.131
2019-06-23,3,NI,HAM0331,WNET,ILRO,.000,1.924,1.563
2019-06-23,3,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-23,4,NI,GLN0332 GLN0,ALNT,ENOF,43.000,.000,.000
2019-06-23,4,SI,CYD2201 CYD0,CTCT,ENOF,106.000,.000,.000
2019-06-23,4,NI,OKI2201 OKI0,CTCT,ENOF,28.000,.000,.000
2019-06-23,4,NI,PPI2201 PPI0,CTCT,ENOF,41.000,.000,.000
2019-06-23,4,SI,ROX1101 ROX0,CTCT,ENOF,40.001,.000,.000
2019-06-23,4,SI,ROX2201 ROX0,CTCT,ENOF,160.000,.000,.000
2019-06-23,4,NI,SFD2201 SPL0,CTCT,ENOF,280.000,.000,.000
2019-06-23,4,NI,THI2201 THI1,CTCT,ENOF,82.000,.000,.000
2019-06-23,4,NI,THI2201 THI2,CTCT,ENOF,84.000,.000,.000
2019-06-23,4,NI,WRK0331 TAA0,CTCT,ENOF,26.000,.000,.000
2019-06-23,4,NI,WRK2201 WRK0,CTCT,ENOF,117.000,.000,.000
2019-06-23,4,SI,CYD2201 CYD0,CTCT,PLRO,.000,1.000,1.000
2019-06-23,4,SI,ROX1101 ROX0,CTCT,PLRO,.000,1.000,1.000
2019-06-23,4,SI,ROX2201 ROX0,CTCT,PLRO,.000,17.600,17.600
2019-06-23,4,NI,WGN0331,ERGY,ILRO,.000,50.000,55.000
2019-06-23,4,NI,HLY2201 HLY5,GENE,ENOF,182.000,.000,.000
2019-06-23,4,NI,RPO2201 RPO0,GENE,ENOF,65.000,.000,.000
2019-06-23,4,SI,TKA0111 TKA1,GENE,ENOF,24.000,.000,.000
2019-06-23,4,SI,TKB2201 TKB1,GENE,ENOF,138.000,.000,.000
2019-06-23,4,NI,TUI1101 KTW0,GENE,ENOF,31.000,.000,.000
2019-06-23,4,NI,TUI1101 PRI0,GENE,ENOF,40.000,.000,.000
2019-06-23,4,NI,TUI1101 TUI0,GENE,ENOF,54.000,.000,.000
2019-06-23,4,NI,RPO2201 RPO0,GENE,PLRO,.000,.001,.001
2019-06-23,4,SI,TKA0111 TKA1,GENE,PLRO,.000,.202,.502
2019-06-23,4,SI,TKB2201 TKB1,GENE,PLRO,.000,2.002,7.001
2019-06-23,4,NI,TUI1101 KTW0,GENE,PLRO,.000,2.000,3.000
2019-06-23,4,NI,TUI1101 PRI0,GENE,PLRO,.000,.001,.001
2019-06-23,4,NI,TUI1101 TUI0,GENE,PLRO,.000,.001,5.700
2019-06-23,4,SI,AVI2201 AVI0,MERI,ENOF,69.236,.000,.000
2019-06-23,4,SI,BEN2202 BEN0,MERI,ENOF,176.000,.000,.000
2019-06-23,4,SI,MAN2201 MAN0,MERI,ENOF,788.000,.000,.000
2019-06-23,4,SI,OHA2201 OHA0,MERI,ENOF,61.468,.000,.000
2019-06-23,4,SI,OHB2201 OHB0,MERI,ENOF,66.648,.000,.000
2019-06-23,4,SI,OHC2201 OHC0,MERI,ENOF,66.648,.000,.000
2019-06-23,4,SI,WTK0111 WTK0,MERI,ENOF,50.000,.000,.000
2019-06-23,4,SI,AVI2201 AVI0,MERI,PLRO,.000,6.556,9.179
2019-06-23,4,SI,BEN2202 BEN0,MERI,PLRO,.000,.001,.001
2019-06-23,4,SI,OHA2201 OHA0,MERI,PLRO,.000,5.822,8.149
2019-06-23,4,SI,OHB2201 OHB0,MERI,PLRO,.000,6.311,8.836
2019-06-23,4,SI,OHC2201 OHC0,MERI,PLRO,.000,6.311,8.836
2019-06-23,4,SI,WTK0111 WTK0,MERI,PLRO,.000,5.000,5.000
2019-06-23,4,SI,AVI2201 AVI0,MERI,TWRO,.000,.000,9.338
2019-06-23,4,SI,BEN2202 BEN0,MERI,TWRO,.000,.002,.002
2019-06-23,4,SI,OHA2201 OHA0,MERI,TWRO,.000,6.984,.000
2019-06-23,4,SI,OHB2201 OHB0,MERI,TWRO,.000,1.357,.000
2019-06-23,4,SI,OHC2201 OHC0,MERI,TWRO,.000,.000,10.098
2019-06-23,4,NI,ARA2201 ARA0,MRPL,ENOF,22.000,.000,.000
2019-06-23,4,NI,ARI1101 ARI0,MRPL,ENOF,21.000,.000,.000
2019-06-23,4,NI,ARI1102 ARI0,MRPL,ENOF,42.000,.000,.000
2019-06-23,4,NI,KAW1101 KAG0,MRPL,ENOF,107.000,.000,.000
2019-06-23,4,NI,KPO1101 KPO0,MRPL,ENOF,40.000,.000,.000
2019-06-23,4,NI,MTI2201 MTI0,MRPL,ENOF,55.000,.000,.000
2019-06-23,4,NI,NAP2202 NTM0,MRPL,ENOF,85.000,.000,.000
2019-06-23,4,NI,SWN2201 SWN1,MRPL,ENOF,.127,.000,.000
2019-06-23,4,NI,WKM2201 WKM0,MRPL,ENOF,23.000,.000,.000
2019-06-23,4,NI,WPA2201 WPA0,MRPL,ENOF,12.000,.000,.000
2019-06-23,4,NI,WRK0331 RKA0,MRPL,ENOF,34.000,.000,.000
2019-06-23,4,NI,ARI1101 ARI0,MRPL,PLRO,.000,1.000,1.995
2019-06-23,4,NI,KPO1101 KPO0,MRPL,PLRO,.000,7.000,11.000
2019-06-23,4,NI,MTI2201 MTI0,MRPL,PLRO,.000,13.970,22.990
2019-06-23,4,NI,WKM2201 WKM0,MRPL,PLRO,.000,.989,.989
2019-06-23,4,NI,WPA2201 WPA0,MRPL,PLRO,.000,1.092,2.184
2019-06-23,4,NI,MPE1101,NTHP,ILRO,.000,.000,3.500
2019-06-23,4,NI,MAT1101 ANI0,PUNZ,ENOF,13.000,.000,.000
2019-06-23,4,NI,KAW0112 ONU0,SKOG,ENOF,48.000,.000,.000
2019-06-23,4,NI,KAW0113,SKOG,ILRO,.000,58.000,58.000
2019-06-23,4,NI,HWA1102 WAA0,TODD,ENOF,5.000,.000,.000
2019-06-23,4,NI,KPA1101 KPI1,TODD,ENOF,17.000,.000,.000
2019-06-23,4,SI,BWK1101 WPI0,TRUS,ENOF,5.367,.000,.000
2019-06-23,4,SI,COL0661 COL0,TRUS,ENOF,36.000,.000,.000
2019-06-23,4,NI,HWA1101 PTA1,TRUS,ENOF,3.000,.000,.000
2019-06-23,4,SI,HWB0331 WPI0,TRUS,ENOF,2.000,.000,.000
2019-06-23,4,NI,MAT1101 MAT0,TRUS,ENOF,19.000,.000,.000
2019-06-23,4,SI,NSY0331 PAE0,TRUS,ENOF,11.000,.000,.000
2019-06-23,4,NI,ROT1101 WHE0,TRUS,ENOF,6.500,.000,.000
2019-06-23,4,SI,STK0661 COB0,TRUS,ENOF,29.000,.000,.000
2019-06-23,4,NI,HWA1101 PTA1,TRUS,PLRO,.000,7.500,7.380
2019-06-23,4,NI,MAT1101 MAT0,TRUS,PLRO,.000,19.750,18.900
2019-06-23,4,NI,ROT1101 WHE0,TRUS,PLRO,.000,2.600,5.200
2019-06-23,4,NI,WKM2201 MOK0,TUAR,ENOF,104.000,.000,.000
2019-06-23,4,NI,PEN0331,VCTR,ILRO,.000,.000,8.360
2019-06-23,4,NI,CPK0331,VWEN,ILRO,.000,.000,1.835
2019-06-23,4,NI,HAM0331,WNET,ILRO,.000,1.691,1.374
2019-06-23,4,NI,NAP2201 NAP0,NAPJ,ENOF,136.000,.000,.000
2019-06-23,5,NI,GLN0332 GLN0,ALNT,ENOF,43.000,.000,.000
2019-06-23,5,SI,CYD2201 CYD0,CTCT,ENOF,106.000,.000,.000
